version,company_name,industry,market_cap,goal,impact
Previous,CEBU AIR INC.,Airlines,598.5985148,03 - Health,-7298.556766
Previous,CEBU AIR INC.,Airlines,598.5985148,13 - Climate change,-45696.90433
Previous,Central Pharmaceuticals Ltd.,Pharmaceuticals,18.76854766,03 - Health,86421600.94
Previous,Central Pharmaceuticals Ltd.,Pharmaceuticals,18.76854766,13 - Climate change,-12704.25018
Previous,Jet Airways (India) Ltd.,Airlines,991.7316874,03 - Health,-8572.389656
Previous,Jet Airways (India) Ltd.,Airlines,991.7316874,13 - Climate change,-43365.44806
Previous,Lincoln Pharmaceuticals Ltd.,Pharmaceuticals,37.4904924,03 - Health,80620267.24
Previous,Lincoln Pharmaceuticals Ltd.,Pharmaceuticals,37.4904924,13 - Climate change,-1373.828082
Previous,MILITARY COMMERCIAL JOINT STOCK BANK,Banks,2752.495328,03 - Health,-191.5193481
Previous,MILITARY COMMERCIAL JOINT STOCK BANK,Banks,2752.495328,13 - Climate change,-703.2022322
Previous,MITHRA PHARMACEUTICALS S.A.,Pharmaceuticals,944.5310006,03 - Health,4230129.261
Previous,MITHRA PHARMACEUTICALS S.A.,Pharmaceuticals,944.5310006,13 - Climate change,-412.5447757
Previous,"CYMABAY THERAPEUTICS, INC.",Pharmaceuticals,395.751,03 - Health,-8.953891844
Previous,"CYMABAY THERAPEUTICS, INC.",Pharmaceuticals,395.751,13 - Climate change,-1298.330355
Previous,"QUINSTREET, INC.",Technology,546.115,03 - Health,-14.49487187
Previous,"QUINSTREET, INC.",Technology,546.115,13 - Climate change,-281.4633597
Previous,Saigon Thuong Tin Commercial Joint Stock Bank,Banks,1315.425571,03 - Health,-309.4763383
Previous,Saigon Thuong Tin Commercial Joint Stock Bank,Banks,1315.425571,13 - Climate change,-577.7091642
Previous,SSP GROUP PLC,Restaurants,1283.964922,03 - Health,-198.1635948
Previous,SSP GROUP PLC,Restaurants,1283.964922,13 - Climate change,-1256.364433
Previous,"MOBILESMITH, INC.",Technology,97.9437,03 - Health,-13.19511334
Previous,"MOBILESMITH, INC.",Technology,97.9437,13 - Climate change,-838.9632324
Previous,TEXIM BANK AD,Banks,44.98611733,03 - Health,-191.5193481
Previous,TEXIM BANK AD,Banks,44.98611733,13 - Climate change,-177.1036765
Previous,"PUBLIC JOINT-STOCK COMPANY JOINT STOCK BANK ""UKRGASBANK""",Banks,1028.706678,03 - Health,-191.5193481
Previous,"PUBLIC JOINT-STOCK COMPANY JOINT STOCK BANK ""UKRGASBANK""",Banks,1028.706678,13 - Climate change,-177.1036765
Previous,"AGILE THERAPEUTICS, INC.",Pharmaceuticals,251.308,03 - Health,4230231.184
Previous,"AGILE THERAPEUTICS, INC.",Pharmaceuticals,251.308,13 - Climate change,-1298.330355
Previous,BANCO PINE S.A.,Banks,92.81306522,03 - Health,-191.5193481
Previous,BANCO PINE S.A.,Banks,92.81306522,13 - Climate change,-146.0712291
Previous,Secunderabad Healthcare Ltd.,Pharmaceuticals,1.902797107,03 - Health,86421600.94
Previous,Secunderabad Healthcare Ltd.,Pharmaceuticals,1.902797107,13 - Climate change,-11062.91151
Previous,HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY,Pharmaceuticals,7687.444765,03 - Health,78103388.32
Previous,HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY,Pharmaceuticals,7687.444765,13 - Climate change,-1551.319922
Previous,VIETNAM TECHNOLOGICAL AND COMMERCIAL JOINT STOCK BANK,Banks,4764.483613,03 - Health,-191.5193481
Previous,VIETNAM TECHNOLOGICAL AND COMMERCIAL JOINT STOCK BANK,Banks,4764.483613,13 - Climate change,-177.1036765
Previous,VETOQUINOL S.A,Pharmaceuticals,1109.758934,03 - Health,-164.8214516
Previous,VETOQUINOL S.A,Pharmaceuticals,1109.758934,13 - Climate change,-1653.782478
Previous,"RUTH'S HOSPITALITY GROUP, INC.",Restaurants,588.323,03 - Health,-20.04487362
Previous,"RUTH'S HOSPITALITY GROUP, INC.",Restaurants,588.323,13 - Climate change,-3049.512827
Previous,ALTA BANKA AD BEOGRAD,Banks,13.76895539,03 - Health,-191.5193481
Previous,ALTA BANKA AD BEOGRAD,Banks,13.76895539,13 - Climate change,-177.1036765
Previous,"Life Foods Co., Ltd.",Restaurants,44.00939376,03 - Health,-365.5681145
Previous,"Life Foods Co., Ltd.",Restaurants,44.00939376,13 - Climate change,-1353.448805
Previous,RBL BANK LIMITED,Banks,966.7531495,03 - Health,-414.585304
Previous,RBL BANK LIMITED,Banks,966.7531495,13 - Climate change,-381.0173644
Previous,"BAIDU, INC.",Technology,34610.4,03 - Health,-3.073510169
Previous,"BAIDU, INC.",Technology,34610.4,13 - Climate change,-802.5574926
Previous,"Gorenjska banka d.d., Kranj",Banks,117.927354,03 - Health,-191.5193481
Previous,"Gorenjska banka d.d., Kranj",Banks,117.927354,13 - Climate change,-177.1036765
Previous,CHORUS AVIATION INC.,Airlines,461.8588568,03 - Health,-6745.746131
Previous,CHORUS AVIATION INC.,Airlines,461.8588568,13 - Climate change,-64493.07482
Previous,WESTLIFE DEVELOPMENT LIMITED,Restaurants,698.3248665,03 - Health,-286.7723642
Previous,WESTLIFE DEVELOPMENT LIMITED,Restaurants,698.3248665,13 - Climate change,-2540.164954
Previous,"Pegasus Airlines, Inc.",Airlines,1282.399711,03 - Health,-18610.17386
Previous,"Pegasus Airlines, Inc.",Airlines,1282.399711,13 - Climate change,-55258.3489
Previous,VIETNAM EXPORT IMPORT COMMERCIAL JOINT STOCK BANK,Banks,1021.322656,03 - Health,-191.5193481
Previous,VIETNAM EXPORT IMPORT COMMERCIAL JOINT STOCK BANK,Banks,1021.322656,13 - Climate change,-689.67543
Previous,African Export-Import Bank,Banks,284.174,03 - Health,-191.5193481
Previous,African Export-Import Bank,Banks,284.174,13 - Climate change,-476.0687115
Previous,AIR ARABIA PJSC,Airlines,1626.228811,03 - Health,-5352.361804
Previous,AIR ARABIA PJSC,Airlines,1626.228811,13 - Climate change,-71202.33185
Previous,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,Banks,1098.511978,03 - Health,-438.2584277
Previous,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,Banks,1098.511978,13 - Climate change,-1571.200578
Previous,PT Bank Pembangunan Daerah Jawa Timur Tbk,Banks,735.4939676,03 - Health,-373.3425067
Previous,PT Bank Pembangunan Daerah Jawa Timur Tbk,Banks,735.4939676,13 - Climate change,-555.4008151
Previous,"MATCH GROUP, INC.",Technology,23053,03 - Health,-6.166444778
Previous,"MATCH GROUP, INC.",Technology,23053,13 - Climate change,-374.5562273
Previous,AEGEAN AIRLINES S.A.,Airlines,412.845899,03 - Health,-11362.76478
Previous,AEGEAN AIRLINES S.A.,Airlines,412.845899,13 - Climate change,-33280.40847
Previous,ALKEM LABORATORIES LIMITED,Pharmaceuticals,3901.042645,03 - Health,83557930.54
Previous,ALKEM LABORATORIES LIMITED,Pharmaceuticals,3901.042645,13 - Climate change,-1856.606936
Previous,Bank of Baghdad,Banks,86.039115,03 - Health,-191.5193481
Previous,Bank of Baghdad,Banks,86.039115,13 - Climate change,-177.1036765
Previous,BOMBAY CYCLE AND MOTOR AGENCY LIMITED,Restaurants,3.1382176,03 - Health,-365.5681145
Previous,BOMBAY CYCLE AND MOTOR AGENCY LIMITED,Restaurants,3.1382176,13 - Climate change,-1801.284675
Previous,DIAMOND BANK PLC,Banks,96.50174387,03 - Health,-191.5193481
Previous,DIAMOND BANK PLC,Banks,96.50174387,13 - Climate change,-177.1036765
Previous,VELOXIS PHARMACEUTICALS A/S,Pharmaceuticals,575.1038266,03 - Health,-204.2224379
Previous,VELOXIS PHARMACEUTICALS A/S,Pharmaceuticals,575.1038266,13 - Climate change,-1298.330355
Previous,"PARATEK PHARMACEUTICALS, INC.",Pharmaceuticals,291.194,03 - Health,6840892.811
Previous,"PARATEK PHARMACEUTICALS, INC.",Pharmaceuticals,291.194,13 - Climate change,-1390.871167
Previous,"First Connecticut Bancorp, Inc.",Banks,417.17,03 - Health,-191.5193481
Previous,"First Connecticut Bancorp, Inc.",Banks,417.17,13 - Climate change,-177.1036765
Previous,"TRIPADVISOR, INC.",Technology,3877.55,03 - Health,-6.166444778
Previous,"TRIPADVISOR, INC.",Technology,3877.55,13 - Climate change,-425.3076654
Previous,BANCORP. OF SOUTHERN INDIANA,Banks,56.9996,03 - Health,-191.5193481
Previous,BANCORP. OF SOUTHERN INDIANA,Banks,56.9996,13 - Climate change,-177.1036765
Previous,"CHIPOTLE MEXICAN GRILL, INC.",Restaurants,38829.3,03 - Health,-830.0260958
Previous,"CHIPOTLE MEXICAN GRILL, INC.",Restaurants,38829.3,13 - Climate change,-1893.530306
Previous,"Japan Drilling Co.,Ltd.",Oil & Gas Drilling,329.5974493,03 - Health,-950.4693375
Previous,"Japan Drilling Co.,Ltd.",Oil & Gas Drilling,329.5974493,13 - Climate change,-10426.20051
Previous,"SPIRIT AIRLINES, INC.",Airlines,2388.51,03 - Health,-8633.638585
Previous,"SPIRIT AIRLINES, INC.",Airlines,2388.51,13 - Climate change,-49285.30425
Previous,Alkaloid AD Skopje,Pharmaceuticals,339.0050434,03 - Health,67509347.13
Previous,Alkaloid AD Skopje,Pharmaceuticals,339.0050434,13 - Climate change,-3361.024528
Previous,YES BANK LIMITED,Banks,3947.401404,03 - Health,-250.4441289
Previous,YES BANK LIMITED,Banks,3947.401404,13 - Climate change,-290.7142457
Previous,"PUBLIC JOINT STOCK COMPANY ""FIRST UKRAINIAN INTERNATIONAL BANK""",Banks,,03 - Health,-191.5193481
Previous,"PUBLIC JOINT STOCK COMPANY ""FIRST UKRAINIAN INTERNATIONAL BANK""",Banks,,13 - Climate change,-177.1036765
Previous,NEWRON PHARMACEUTICALS S.P.A.,Pharmaceuticals,39.45804187,03 - Health,-187.9190809
Previous,NEWRON PHARMACEUTICALS S.P.A.,Pharmaceuticals,39.45804187,13 - Climate change,-834.164762
Previous,Banco Davivienda S.A.,Banks,5010.152951,03 - Health,-123.7052213
Previous,Banco Davivienda S.A.,Banks,5010.152951,13 - Climate change,-105.1222108
Previous,SMS PHARMACEUTICALS LIMITED,Pharmaceuticals,31.6060542,03 - Health,79980859.73
Previous,SMS PHARMACEUTICALS LIMITED,Pharmaceuticals,31.6060542,13 - Climate change,-2129.033076
Previous,Starwin Products Ltd.,Pharmaceuticals,0.527157624,03 - Health,86421600.94
Previous,Starwin Products Ltd.,Pharmaceuticals,0.527157624,13 - Climate change,-1298.330355
Previous,UNIQUE PIZZA AND SUBS CORPORATION,Restaurants,0.712074,03 - Health,-365.5681145
Previous,UNIQUE PIZZA AND SUBS CORPORATION,Restaurants,0.712074,13 - Climate change,-1801.284675
Previous,FINET GROUP LIMITED,Technology,32.5065969,03 - Health,-13.19511334
Previous,FINET GROUP LIMITED,Technology,32.5065969,13 - Climate change,-374.5562273
Previous,SeQuent Scientific Ltd.,Pharmaceuticals,264.9972585,03 - Health,1081617.826
Previous,SeQuent Scientific Ltd.,Pharmaceuticals,264.9972585,13 - Climate change,-2258.832352
Previous,"Y.S. FOOD CO., LTD.",Restaurants,5.345756663,03 - Health,-365.5681145
Previous,"Y.S. FOOD CO., LTD.",Restaurants,5.345756663,13 - Climate change,-2326.656445
Previous,CANNABIS STRATEGIC VENTURES,Pharmaceuticals,14.6541,03 - Health,-324.3203163
Previous,CANNABIS STRATEGIC VENTURES,Pharmaceuticals,14.6541,13 - Climate change,-11554.43771
Previous,SANJIVANI PARANTERAL LIMITED,Pharmaceuticals,0.71892082,03 - Health,80880722.37
Previous,SANJIVANI PARANTERAL LIMITED,Pharmaceuticals,0.71892082,13 - Climate change,-12704.25018
Previous,Vita 34 AG,Health Care Services,57.73116686,03 - Health,-38.51262251
Previous,Vita 34 AG,Health Care Services,57.73116686,13 - Climate change,-406.1582601
Previous,DOMINO'S PIZZA ENTERPRISES LIMITED,Restaurants,4109.526504,03 - Health,-55.69790629
Previous,DOMINO'S PIZZA ENTERPRISES LIMITED,Restaurants,4109.526504,13 - Climate change,-3576.970004
Previous,PRESTIGE CONSUMER HEALTHCARE INC.,Pharmaceuticals,1837.15,03 - Health,24932192.65
Previous,PRESTIGE CONSUMER HEALTHCARE INC.,Pharmaceuticals,1837.15,13 - Climate change,-814.557988
Previous,"""ForteBank"" joint-stock company",Banks,650.7468668,03 - Health,-191.5193481
Previous,"""ForteBank"" joint-stock company",Banks,650.7468668,13 - Climate change,-304.7060333
Previous,PARENTERAL DRUGS (INDIA) LIMITED,Pharmaceuticals,1.044309154,03 - Health,86421600.94
Previous,PARENTERAL DRUGS (INDIA) LIMITED,Pharmaceuticals,1.044309154,13 - Climate change,-12704.25018
Previous,BANCO DE COMERCIO S.A.,Banks,,03 - Health,-191.5193481
Previous,BANCO DE COMERCIO S.A.,Banks,,13 - Climate change,-177.1036765
Previous,AMPHASTAR PHARMACEUTICALS INC,Pharmaceuticals,955.133,03 - Health,44286512.66
Previous,AMPHASTAR PHARMACEUTICALS INC,Pharmaceuticals,955.133,13 - Climate change,-2296.277365
Previous,"CEDAR Co., Ltd.",Health Care Services,17.63487782,03 - Health,-38.51262251
Previous,"CEDAR Co., Ltd.",Health Care Services,17.63487782,13 - Climate change,-1212.89186
Previous,Farmers Bankshares Inc.,Banks,41.1127,03 - Health,-191.5193481
Previous,Farmers Bankshares Inc.,Banks,41.1127,13 - Climate change,-177.1036765
Previous,"DAIICHI SANKYO COMPANY, LIMITED",Pharmaceuticals,44331.63905,03 - Health,77770164.48
Previous,"DAIICHI SANKYO COMPANY, LIMITED",Pharmaceuticals,44331.63905,13 - Climate change,-992.2164556
Previous,INFO EDGE (INDIA) LIMITED,Technology,3488.058813,03 - Health,-8.220384721
Previous,INFO EDGE (INDIA) LIMITED,Technology,3488.058813,13 - Climate change,-1197.30193
Previous,"JIANG ZHONG PHARMACEUTICAL CO.,LTD",Pharmaceuticals,959.598108,03 - Health,-374.3994883
Previous,"JIANG ZHONG PHARMACEUTICAL CO.,LTD",Pharmaceuticals,959.598108,13 - Climate change,-1797.651437
Previous,MNB HOLDINGS CORPORATION,Banks,19.6693,03 - Health,-191.5193481
Previous,MNB HOLDINGS CORPORATION,Banks,19.6693,13 - Climate change,-177.1036765
Previous,Raiffeisen Bank International AG,Banks,6152.694523,03 - Health,-165.5028705
Previous,Raiffeisen Bank International AG,Banks,6152.694523,13 - Climate change,-283.778621
Previous,Memphis Pharmaceutical & Chemical Industries,Pharmaceuticals,3.091121696,03 - Health,85687345.57
Previous,Memphis Pharmaceutical & Chemical Industries,Pharmaceuticals,3.091121696,13 - Climate change,-8687.64252
Previous,CHASWOOD RESOURCES HOLDINGS LTD.,Restaurants,0.551588622,03 - Health,-365.5681145
Previous,CHASWOOD RESOURCES HOLDINGS LTD.,Restaurants,0.551588622,13 - Climate change,-1801.284675
Previous,"Joint-stock company of open type ""Kraspharma""",Pharmaceuticals,10500.3,03 - Health,6840892.811
Previous,"Joint-stock company of open type ""Kraspharma""",Pharmaceuticals,10500.3,13 - Climate change,-3874.787205
Previous,"FUJITA CORPORATION Co., Ltd.",Restaurants,6.294236246,03 - Health,-365.5681145
Previous,"FUJITA CORPORATION Co., Ltd.",Restaurants,6.294236246,13 - Climate change,-1697.925624
Previous,Fresenius Medical Care AG & Co. KGaA,Health Care Services,22420.64002,03 - Health,71184497.07
Previous,Fresenius Medical Care AG & Co. KGaA,Health Care Services,22420.64002,13 - Climate change,-1618.811116
Previous,Hovid Bhd.,Pharmaceuticals,64.96689638,03 - Health,80187016.29
Previous,Hovid Bhd.,Pharmaceuticals,64.96689638,13 - Climate change,-1298.330355
Previous,"Gurunavi, Inc.",Technology,239.355921,03 - Health,-8.220384721
Previous,"Gurunavi, Inc.",Technology,239.355921,13 - Climate change,-470.0074175
Previous,Invest Bank,Banks,788.0677737,03 - Health,-286.8507308
Previous,Invest Bank,Banks,788.0677737,13 - Climate change,-217.4602756
Previous,"PUBLIC JOINT STOCK COMPANY ""KIEVMEDPREPARAT""",Pharmaceuticals,12.1019249,03 - Health,8922946.74
Previous,"PUBLIC JOINT STOCK COMPANY ""KIEVMEDPREPARAT""",Pharmaceuticals,12.1019249,13 - Climate change,-1298.330355
Previous,Byblos Bank SAL,Banks,562.199,03 - Health,-191.5193481
Previous,Byblos Bank SAL,Banks,562.199,13 - Climate change,-125.6770173
Previous,PHX ENERGY SERVICES CORP.,Oil & Gas Drilling,98.77415403,03 - Health,-950.4693375
Previous,PHX ENERGY SERVICES CORP.,Oil & Gas Drilling,98.77415403,13 - Climate change,-2686.004614
Previous,Orexo AB,Pharmaceuticals,183.1788152,03 - Health,970732.24
Previous,Orexo AB,Pharmaceuticals,183.1788152,13 - Climate change,-333.6801154
Previous,Pan Asia Banking Corp. Plc,Banks,27.9236439,03 - Health,-191.5193481
Previous,Pan Asia Banking Corp. Plc,Banks,27.9236439,13 - Climate change,-514.280469
Previous,Nectar Lifesciences Ltd.,Pharmaceuticals,31.07311761,03 - Health,83443660.62
Previous,Nectar Lifesciences Ltd.,Pharmaceuticals,31.07311761,13 - Climate change,-1897.376721
Previous,"Meinian Onehealth Healthcare Holdings Co., Ltd.",Health Care Services,6327.995596,03 - Health,89037586.7
Previous,"Meinian Onehealth Healthcare Holdings Co., Ltd.",Health Care Services,6327.995596,13 - Climate change,-814.8393652
Previous,EASYBANK ASA,Banks,74.75872192,03 - Health,-191.5193481
Previous,EASYBANK ASA,Banks,74.75872192,13 - Climate change,-177.1036765
Previous,Banco Nacional de Credito CA,Banks,67.17076046,03 - Health,-191.5193481
Previous,Banco Nacional de Credito CA,Banks,67.17076046,13 - Climate change,-177.1036765
Previous,"SOCIAL LIFE NETWORK, INC.",Technology,14.0653,03 - Health,-13.19511334
Previous,"SOCIAL LIFE NETWORK, INC.",Technology,14.0653,13 - Climate change,-2165.953468
Previous,"Zappallas, Inc.",Technology,40.1522042,03 - Health,-8.220384721
Previous,"Zappallas, Inc.",Technology,40.1522042,13 - Climate change,-139.5773186
Previous,FIRST RESOURCE BANK,Banks,22.6121,03 - Health,-191.5193481
Previous,FIRST RESOURCE BANK,Banks,22.6121,13 - Climate change,-177.1036765
Previous,"Kanmonkai Co., Ltd.",Restaurants,37.82241311,03 - Health,-365.5681145
Previous,"Kanmonkai Co., Ltd.",Restaurants,37.82241311,13 - Climate change,-1700.96426
Previous,CHINA CONSTRUCTION BANK (BRASIL) BANCO MULTIPLO S/A,Banks,514.0405976,03 - Health,-191.5193481
Previous,CHINA CONSTRUCTION BANK (BRASIL) BANCO MULTIPLO S/A,Banks,514.0405976,13 - Climate change,-177.1036765
Previous,Bank Albilad,Banks,5668.0722,03 - Health,-102.1044306
Previous,Bank Albilad,Banks,5668.0722,13 - Climate change,-477.5488833
Previous,FIDELITY BANK PLC,Banks,201.1069874,03 - Health,-191.5193481
Previous,FIDELITY BANK PLC,Banks,201.1069874,13 - Climate change,-625.5163403
Previous,Emirates Islamic Bank PJSC,Banks,11235.91912,03 - Health,-191.5193481
Previous,Emirates Islamic Bank PJSC,Banks,11235.91912,13 - Climate change,-284.7931756
Previous,RELIEF THERAPEUTICS Holding Ltd.,Pharmaceuticals,901.8942642,03 - Health,-79.57602404
Previous,RELIEF THERAPEUTICS Holding Ltd.,Pharmaceuticals,901.8942642,13 - Climate change,-1298.330355
Previous,"THE OLB GROUP, INC.",Technology,30.4801,03 - Health,-13.19511334
Previous,"THE OLB GROUP, INC.",Technology,30.4801,13 - Climate change,-374.5562273
Previous,"NANG KUANG PHARMACEUTICAL CO., LTD",Pharmaceuticals,133.4075785,03 - Health,73099237.12
Previous,"NANG KUANG PHARMACEUTICAL CO., LTD",Pharmaceuticals,133.4075785,13 - Climate change,-2155.74269
Previous,"Kona Grill, Inc.",Restaurants,13.927,03 - Health,-264.3908531
Previous,"Kona Grill, Inc.",Restaurants,13.927,13 - Climate change,-1801.284675
Previous,"PUBLIC JOIN STOCK COMPANY ""MEGABANK""",Banks,25.30264428,03 - Health,-191.5193481
Previous,"PUBLIC JOIN STOCK COMPANY ""MEGABANK""",Banks,25.30264428,13 - Climate change,-177.1036765
Previous,Lycos Internet Ltd.,Technology,20.68393616,03 - Health,-13.19511334
Previous,Lycos Internet Ltd.,Technology,20.68393616,13 - Climate change,-781.2255947
Previous,"MEDIPOSTCO.,LTD.",Health Care Services,463.7120659,03 - Health,-59.22056432
Previous,"MEDIPOSTCO.,LTD.",Health Care Services,463.7120659,13 - Climate change,-1312.425776
Previous,"Jamba, Inc.",Restaurants,125.173,03 - Health,-365.5681145
Previous,"Jamba, Inc.",Restaurants,125.173,13 - Climate change,-1801.284675
Previous,PLANET.FR S.A.,Technology,10.33568815,03 - Health,-13.19511334
